nvcc -m64 -I/usr/local/cuda/include -I../Common -Wno-deprecated-gpu-targets -o bandwidthTest.o -c bandwidthTest.cu
g++ -O3 bandwidthTest.o -o bandwidthTest -L/usr/local/cuda/lib64 -lcudart -lm
./bandwidthTest --device=0 --memory=pinned --mode=range --start=1024 --end=67108864 --increment=524288 --dtod
[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA GeForce GT 1030
 Range Mode

 Device to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(MB/s)
   1024				695.2
   525312			15126.7
   1049600			14074.1
   1573888			14136.8
   2098176			14185.0
   2622464			14243.0
   3146752			14302.7
   3671040			14294.8
   4195328			14294.7
   4719616			14328.6
   5243904			14352.4
   5768192			14361.1
   6292480			14371.2
   6816768			14387.2
   7341056			14382.9
   7865344			14416.2
   8389632			14412.4
   8913920			14404.8
   9438208			14434.4
   9962496			14432.2
   10486784			14418.3
   11011072			14399.1
   11535360			14441.4
   12059648			14430.9
   12583936			14425.7
   13108224			14436.9
   13632512			14422.9
   14156800			14408.5
   14681088			14428.4
   15205376			14432.3
   15729664			14428.9
   16253952			14423.1
   16778240			14426.4
   17302528			14435.1
   17826816			14441.8
   18351104			14444.4
   18875392			14441.5
   19399680			14452.0
   19923968			14459.7
   20448256			14452.6
   20972544			14441.1
   21496832			14422.3
   22021120			14423.2
   22545408			14430.1
   23069696			14424.0
   23593984			14431.3
   24118272			14429.7
   24642560			14440.3
   25166848			14426.9
   25691136			14432.7
   26215424			14439.6
   26739712			14426.7
   27264000			14443.6
   27788288			14434.3
   28312576			14443.7
   28836864			14435.9
   29361152			14429.6
   29885440			14432.6
   30409728			14440.9
   30934016			14422.3
   31458304			14416.3
   31982592			14423.1
   32506880			14426.5
   33031168			14424.3
   33555456			14435.6
   34079744			14440.4
   34604032			14440.5
   35128320			14386.7
   35652608			14443.2
   36176896			14440.4
   36701184			14440.6
   37225472			14431.1
   37749760			14435.5
   38274048			14440.4
   38798336			14445.3
   39322624			14439.2
   39846912			14438.4
   40371200			14439.6
   40895488			14445.2
   41419776			14439.8
   41944064			14441.1
   42468352			14450.1
   42992640			14449.7
   43516928			14444.6
   44041216			14444.7
   44565504			14454.0
   45089792			14456.5
   45614080			14448.6
   46138368			14443.8
   46662656			14444.0
   47186944			14446.1
   47711232			14451.5
   48235520			14450.6
   48759808			14455.1
   49284096			14447.1
   49808384			14459.5
   50332672			14440.7
   50856960			14446.1
   51381248			14450.3
   51905536			14453.8
   52429824			14448.6
   52954112			14450.6
   53478400			14455.0
   54002688			14456.0
   54526976			14462.3
   55051264			14458.9
   55575552			14453.1
   56099840			14466.6
   56624128			14453.0
   57148416			14456.0
   57672704			14419.4
   58196992			14456.4
   58721280			14458.4
   59245568			14461.6
   59769856			14453.3
   60294144			14460.3
   60818432			14468.8
   61342720			14471.6
   61867008			14467.1
   62391296			14466.3
   62915584			14467.7
   63439872			14456.6
   63964160			14464.0
   64488448			14463.3
   65012736			14467.6
   65537024			14459.4
   66061312			14464.5
   66585600			14461.7

Result = PASS
./bandwidthTest --device=0 --memory=pinned --mode=range --start=1024 --end=67108864 --increment=524288 --htod
[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA GeForce GT 1030
 Range Mode

 Host to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(MB/s)
   1024				434.0
   525312			2920.0
   1049600			2908.3
   1573888			2928.4
   2098176			2935.2
   2622464			2947.2
   3146752			2928.0
   3671040			2938.4
   4195328			2940.2
   4719616			2938.1
   5243904			2936.4
   5768192			2942.0
   6292480			2941.0
   6816768			2942.8
   7341056			2945.0
   7865344			2940.3
   8389632			2941.7
   8913920			2942.1
   9438208			2946.6
   9962496			2939.6
   10486784			2941.4
   11011072			2946.5
   11535360			2940.3
   12059648			2944.2
   12583936			2946.7
   13108224			2944.9
   13632512			2941.8
   14156800			2941.3
   14681088			2945.6
   15205376			2944.8
   15729664			2947.9
   16253952			2946.4
   16778240			2942.5
   17302528			2941.7
   17826816			2945.9
   18351104			2943.1
   18875392			2943.6
   19399680			2944.8
   19923968			2943.9
   20448256			2947.5
   20972544			2941.7
   21496832			2940.9
   22021120			2944.2
   22545408			2945.2
   23069696			2942.6
   23593984			2944.2
   24118272			2945.6
   24642560			2944.3
   25166848			2941.7
   25691136			2947.7
   26215424			2946.1
   26739712			2942.2
   27264000			2955.6
   27788288			2944.4
   28312576			2946.4
   28836864			2947.7
   29361152			2945.3
   29885440			2945.5
   30409728			2945.1
   30934016			2942.1
   31458304			2946.0
   31982592			2945.4
   32506880			2945.8
   33031168			2941.2
   33555456			2943.1
   34079744			2943.5
   34604032			2956.0
   35128320			2946.3
   35652608			2953.9
   36176896			2946.1
   36701184			2949.9
   37225472			2946.9
   37749760			2945.5
   38274048			2945.4
   38798336			2946.9
   39322624			2945.0
   39846912			2950.7
   40371200			2953.0
   40895488			2960.5
   41419776			2946.1
   41944064			2955.4
   42468352			2946.6
   42992640			2956.1
   43516928			2947.2
   44041216			2953.1
   44565504			2945.8
   45089792			2947.3
   45614080			2944.7
   46138368			2954.7
   46662656			2951.9
   47186944			2945.9
   47711232			2962.5
   48235520			2945.4
   48759808			2955.2
   49284096			2963.3
   49808384			2950.1
   50332672			2951.2
   50856960			2944.8
   51381248			2946.1
   51905536			2949.0
   52429824			2954.4
   52954112			2953.9
   53478400			2949.9
   54002688			2952.8
   54526976			2944.3
   55051264			2963.2
   55575552			2972.2
   56099840			3001.0
   56624128			2985.2
   57148416			2993.0
   57672704			2994.9
   58196992			2949.7
   58721280			2985.3
   59245568			2986.8
   59769856			2946.4
   60294144			2978.3
   60818432			2982.3
   61342720			2983.3
   61867008			2992.2
   62391296			2974.8
   62915584			2998.6
   63439872			2986.9
   63964160			2945.2
   64488448			2999.4
   65012736			2978.0
   65537024			2983.3
   66061312			2956.9
   66585600			2954.6

Result = PASS
./bandwidthTest --device=0 --memory=pinned --mode=range --start=1024 --end=67108864 --increment=524288 --dtoh
[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA GeForce GT 1030
 Range Mode

 Device to Host Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(MB/s)
   1024				461.6
   525312			3199.1
   1049600			3176.2
   1573888			3219.2
   2098176			3219.1
   2622464			3206.9
   3146752			3221.9
   3671040			3229.8
   4195328			3245.8
   4719616			3249.1
   5243904			3299.3
   5768192			3299.1
   6292480			3259.7
   6816768			3275.2
   7341056			3299.8
   7865344			3303.0
   8389632			3288.6
   8913920			3298.4
   9438208			3304.2
   9962496			3295.8
   10486784			3174.6
   11011072			3209.9
   11535360			3229.4
   12059648			3249.4
   12583936			3305.5
   13108224			3305.6
   13632512			3305.9
   14156800			3190.3
   14681088			3169.7
   15205376			3238.6
   15729664			3286.2
   16253952			3306.5
   16778240			3306.5
   17302528			3306.6
   17826816			3306.7
   18351104			3306.7
   18875392			3306.9
   19399680			3307.0
   19923968			3307.0
   20448256			3305.8
   20972544			3303.1
   21496832			3307.2
   22021120			3307.2
   22545408			3307.3
   23069696			3307.4
   23593984			3281.2
   24118272			3203.3
   24642560			3235.6
   25166848			3234.3
   25691136			3277.3
   26215424			3307.6
   26739712			3154.6
   27264000			3243.0
   27788288			3289.8
   28312576			3235.5
   28836864			3303.8
   29361152			3259.1
   29885440			3207.4
   30409728			3307.6
   30934016			3272.2
   31458304			3308.0
   31982592			3308.0
   32506880			3251.8
   33031168			3234.0
   33555456			3307.8
   34079744			3286.3
   34604032			3308.2
   35128320			3308.2
   35652608			3277.0
   36176896			3308.1
   36701184			3224.1
   37225472			3268.3
   37749760			3308.3
   38274048			3226.7
   38798336			3301.6
   39322624			3303.5
   39846912			3290.8
   40371200			3308.4
   40895488			3298.4
   41419776			3307.9
   41944064			3308.4
   42468352			3199.5
   42992640			3236.6
   43516928			3238.4
   44041216			3307.9
   44565504			3247.8
   45089792			3301.7
   45614080			3308.0
   46138368			3305.2
   46662656			3305.8
   47186944			3308.6
   47711232			3306.6
   48235520			3281.9
   48759808			3268.0
   49284096			3282.8
   49808384			3283.0
   50332672			3284.0
   50856960			3285.1
   51381248			3296.5
   51905536			3292.3
   52429824			3297.8
   52954112			3297.6
   53478400			3307.8
   54002688			3304.1
   54526976			3285.5
   55051264			3281.4
   55575552			3290.1
   56099840			3269.6
   56624128			3284.2
   57148416			3287.9
   57672704			3279.4
   58196992			3290.9
   58721280			3274.9
   59245568			3283.4
   59769856			3243.4
   60294144			3308.7
   60818432			3192.2
   61342720			3288.2
   61867008			3269.4
   62391296			3296.3
   62915584			3291.3
   63439872			3283.9
   63964160			3289.9
   64488448			3299.0
   65012736			3288.4
