nvcc -m64 -I/usr/local/cuda/include -I../Common -Wno-deprecated-gpu-targets -o bandwidthTest.o -c bandwidthTest.cu
g++ -O3 bandwidthTest.o -o bandwidthTest -L/usr/local/cuda/lib64 -lcudart -lm
./bandwidthTest --device=0 --memory=pinned --mode=range --start=1024 --end=67108864 --increment=524288 --dtod
[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA GeForce GT 1030
 Range Mode

 Device to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(MB/s)
   1024				697.5
   525312			15212.1
   1049600			14049.4
   1573888			14199.5
   2098176			14206.6
   2622464			14260.4
   3146752			14293.6
   3671040			14292.3
   4195328			14372.0
   4719616			14350.9
   5243904			14356.3
   5768192			14365.1
   6292480			14358.6
   6816768			14404.8
   7341056			14397.2
   7865344			14402.3
   8389632			14406.2
   8913920			14431.9
   9438208			14421.5
   9962496			14435.7
   10486784			14418.3
   11011072			14435.6
   11535360			14432.1
   12059648			14430.7
   12583936			14440.6
   13108224			14415.5
   13632512			14430.9
   14156800			14431.9
   14681088			14426.4
   15205376			14429.7
   15729664			14431.1
   16253952			14439.5
   16778240			14438.4
   17302528			14444.3
   17826816			14447.2
   18351104			14434.5
   18875392			14447.6
   19399680			14459.1
   19923968			14464.5
   20448256			14441.1
   20972544			14432.9
   21496832			14434.3
   22021120			14424.5
   22545408			14437.1
   23069696			14429.2
   23593984			14438.4
   24118272			14428.0
   24642560			14430.8
   25166848			14432.5
   25691136			14442.4
   26215424			14429.9
   26739712			14423.4
   27264000			14440.6
   27788288			14445.1
   28312576			14442.9
   28836864			14444.7
   29361152			14421.9
   29885440			14439.4
   30409728			14434.5
   30934016			14444.4
   31458304			14415.6
   31982592			14422.6
   32506880			14421.4
   33031168			14412.4
   33555456			14426.0
   34079744			14439.6
   34604032			14440.1
   35128320			14440.6
   35652608			14435.4
   36176896			14445.0
   36701184			14441.9
   37225472			14446.7
   37749760			14442.1
   38274048			14438.7
   38798336			14443.7
   39322624			14450.2
   39846912			14427.0
   40371200			14441.7
   40895488			14442.0
   41419776			14447.0
   41944064			14437.0
   42468352			14448.7
   42992640			14446.6
   43516928			14453.7
   44041216			14447.5
   44565504			14446.3
   45089792			14441.1
   45614080			14453.1
   46138368			14450.6
   46662656			14446.6
   47186944			14452.3
   47711232			14446.4
   48235520			14450.3
   48759808			14452.4
   49284096			14458.5
   49808384			14453.3
   50332672			14447.1
   50856960			14449.4
   51381248			14442.4
   51905536			14446.4
   52429824			14447.2
   52954112			14456.6
   53478400			14453.1
   54002688			14457.0
   54526976			14459.0
   55051264			14465.4
   55575552			14457.6
   56099840			14457.4
   56624128			14453.9
   57148416			14452.5
   57672704			14459.5
   58196992			14452.8
   58721280			14460.0
   59245568			14450.9
   59769856			14461.7
   60294144			14451.4
   60818432			14466.6
   61342720			14462.7
   61867008			14459.1
   62391296			14464.3
   62915584			14467.6
   63439872			14468.6
   63964160			14463.9
   64488448			14459.5
   65012736			14457.1
   65537024			14459.0
   66061312			14463.6
   66585600			14460.3

Result = PASS
./bandwidthTest --device=0 --memory=pinned --mode=range --start=1024 --end=67108864 --increment=524288 --htod
[CUDA Bandwidth Test] - Starting...
Running on...

 Device 0: NVIDIA GeForce GT 1030
 Range Mode

 Host to Device Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(MB/s)
   1024				415.6
   525312			2881.2
   1049600			2920.2
   1573888			2906.7
   2098176			2917.6
   2622464			2943.2
   3146752			2995.2
   3671040			2934.2
   4195328			2937.8
   4719616			2987.3
   5243904			2856.5
   5768192			2944.2
   6292480			2939.6
   6816768			2990.6
   7341056			2996.4
   7865344			2955.0
   8389632			2998.5
   8913920			2979.1
   9438208			2950.4
